date,content,score,userName,app,platform,replyContent,repliedDate,appVersion
2023-06-10 19:13:41,"They have the audacity to make you wait for more than an hour and then tell you that your order was sent to a different location and all they could offer was compensation (I assume 5 gel) and waiting for the order to be prepared again. 

I was hungry before and now I'm hungry and angry. Thanks to bolt food. 

Shame on you!",1,Tamara.ta,Bolt Food,App Store,,,
2022-09-15 13:30:31,"For the past months now, I’ve been trying to place an order, it keeps telling me “ Could not place your order
Chow Hub is outside of business hours.
Please try again later, or order from somewhere else. “

I uninstalled and reinstalled it so many times, but it’s the same thing. I’m about to delete it and use something more reliable",1,AmalekElikem,Bolt Food,App Store,,,
2022-04-26 14:50:13,Why is there Apple Pay as a payment option in Bolt but not a payment option In Bolt Food. Please add that option. Thank you,4,The schwab boy,Bolt Food,App Store,,,
2022-10-31 16:55:29,"Worst food delivery option. People in Nairobi please stick to Glovo or Uber Eats. Restaurant sent wrong order. And on top of that, the food had gone bad. It was so hard to get in touch with the customer service. When they eventually replied, they only offered a refund of less than half of what I spent. Contacted them again about how to get my full refund and I’m yet to hear back. Such a scam!",1,Elle Laurene,Bolt Food,App Store,,,
2022-10-23 12:30:45,When I try entering it the app keeps reloading on my phone,5,FuckTime1458,Bolt Food,App Store,,,
2022-09-24 16:50:19,"The first time the courier was rood.
The last time they took 40 minutes to take the order and 30 more to bring it, when the restaurant is 4 minutes away and there is no traffic. The customer support was polite but did not solve the problem. Deleting the app and never using it again!!!",1,Amy Lee Morgan,Bolt Food,App Store,,,
2022-07-30 13:55:22,I think adding a text segment to the app won’t be a bad idea and maybe a simpler way to cancel orders too,4,rexkodzo,Bolt Food,App Store,,,
2023-06-29 14:28:25,"This app needs a cancel order feature. 
It’s very frustrating when you have to wait for an order only for the restaurant to call you later to inform you , your order is not available will you opt to change it.",1,Yaw Scriptz,Bolt Food,App Store,,,
2022-12-14 22:56:39,"Did not deliver the order. Support saying they are sorry and cannot help. Lost money and still hungry.
Bolt used to be good, but people are having more and more problems these days seems like.
Just think about another option before ordering on Bolt.",1,oooo+++,Bolt Food,App Store,,,
2023-07-16 10:02:20,"I was very disappointed with the service and the food. I ordered shrimps and barbecue wings with extra sauce, but it took almost two hours for the delivery. The boda boda driver had to wait for 40 minutes at the restaurant for my order to be ready. When I finally got my food, it was cold and unappetizing.",1,gobena84,Bolt Food,App Store,,,
2023-06-17 14:53:04,Fruit and vegetables are poor quality. Almost ready for trash. Avocados so hard / days to ripen. Eggs only have a few days before expiration date,3,kihneman,Bolt Food,App Store,,,
2022-10-28 23:38:16,i think adding an option that allows us to cancel and order would be great. i placed and order and for almost 3 hours the food wasn’t delivered and there’s is no cancel option in the app🤦🏾‍♂️,1,fw.coleman,Bolt Food,App Store,,,
2022-07-13 03:44:32,We’ll Bolt Food…I wish there will be an update that can let we customers delete our orders after delivery…,3,mr.powerbwoy🇬🇭,Bolt Food,App Store,,,
2022-12-02 17:58:51,This app is awful.      I waited about two and a half hours for some food that never arrived.     Which was about an hour and fifty minutes more than I was quoted.     So I cancelled the order and I wasn’t even given a full refund.        Absolutely unacceptable.,1,catskale,Bolt Food,App Store,,,
2023-07-08 16:36:50,"Every time I order from these people I have to call the delivery guys and tell them to pickup my order 
Every time I order I have to call the company and complain 
Honestly you guys don’t even deserve one star thanks Nairobi bolt food",1,MIssak54,Bolt Food,App Store,,,
2022-12-09 21:39:23,"I wish I could issue a negative star. I was betrayed by the driver, whom I waved down from the street, and called me telling me to cross dangerous freeway.
When I declined, and asked he dive safely to me, he said he was leaving the food in the floor and considering it delivered.
I’ve never had such an experience in my life.
I wouldn’t fault the app, however customer support took zero responsibility and now I need to dispute 14$ with my cc company.
Now happy, will not use this again.
Just get Uber.",1,ExPatCabo,Bolt Food,App Store,,,
2023-07-13 11:27:47,"For so many times, I placed the order and either the order get delivered incorrectly or the order has no courier to deliver. And bolt customer service is not helpful at all. Very disappointing and waste of my money and trust in this platform. 

NOT RECOMMENDED!",1,ObadiahC,Bolt Food,App Store,,,
2022-07-28 13:34:22,"I've ordered a meal, it has not been delivered but on the app it say it’s been delivered. My money has been taken but no food. I tried reaching out to the support line but they have  not responded. It’s been more than the time they said they would get back to me",1,bencaulley75,Bolt Food,App Store,,,
2022-07-01 15:10:32,"Why can’t anyone call to report a problem when your app is messing up, right now I was trying to order pizza paying with my momo the money has been taken but the order was not accepted and I can’t do anything about it",1,NetteyNakai,Bolt Food,App Store,,,
2022-11-08 16:49:18,"My food did not get delivered for unclear reasons. Driver listed it as delivered whilst it was not. Raised it with customer service, took them days to respond and get a copy-paste from their T&C instead of a refund. Absolutely terrible customer service.",1,poorservice25,Bolt Food,App Store,,,
2023-04-13 16:39:10,"the app tells you that if you pay cash and the delivery person has no change, they will add the remaining balance to your future order. I paid 50 euros for some wings costs 13 euro order",1,sjsuiyb,Bolt Food,App Store,,,
2022-09-19 12:13:19,"They have no control over the riders, as an order can take as long as 10 hours to get delivered to you, I don’t recommend this app for anyone and it should be removed from the App Store",1,slimzaddy__,Bolt Food,App Store,,,
2023-12-11 18:30:55,If you want to use this app never linked your card to the app coz they’ll collect your money and the support won’t even be available to help you if something happens with your order.,1,ruthyaka_,Bolt Food,App Store,,,
2023-09-23 09:08:47,"Cannot warn you away enough. Customer service is terrible. If there is a problem with your food, you’re on your own. Use a competitor instead, trust me.",1,Bad Bolt Food,Bolt Food,App Store,,,
2023-01-02 14:35:14,Why can’t Bolt Food and Bolt Ride be on one app rather than 2 different apps,3,Jlirics,Bolt Food,App Store,,,
2022-10-15 14:12:08,"I ordered the food, I was waiting on the street and monitoring the app. Later I see that “order delivered”. There was anyone there. 

I contacted support, they said that I will get the refund, but I didn’t get anything. 

Guys, avoid it. It is scam",1,seecvhygcvxhjcgjvg,Bolt Food,App Store,,,
2022-07-06 09:14:16,"Bolt food seems like scam tbh, There’s always a discount but all the restaurants are either temporarily unable to take orders or there’s no courier. What’s the point of a food app if you can’t even order food",1,lemon_xx,Bolt Food,App Store,,,
2023-11-30 07:26:58,"If you have problems with your food, they automatically say “it’s not their problem, you should contact the restaurant.” The support is there for nothing.",1,costin Lc,Bolt Food,App Store,,,
2023-02-14 19:41:05,Very terrible customer service. There is no number to call and chats remain unanswered for days. They charge you randomly in claims of bolt balance. I would rate zero stars if I could.,1,thfdfv Gh huvvcc,Bolt Food,App Store,,,
2023-06-11 10:04:59,You want me to pay for food that was not delivered to me and also delayed me for 2 hour if you people don’t want me to continue with you people no problem,1,Stellaadams11,Bolt Food,App Store,,,
2023-07-10 23:49:48,I don’t know if am the only person complaining about this but it takes up to 3 to 4 hours before finding a courier for my order. ALWAYS!!! 😡,1,NoNeedtoaskme,Bolt Food,App Store,,,
2023-12-30 12:32:55,I paid for my food with a card online. The order was rejected and I didn’t get my money back,1,blackboujeegirl,Bolt Food,App Store,,,
2022-05-09 10:26:43,"Using it in Baku, Azerbaijan. It was ok service until this month. Three times they delivered the food in two hours, customer service don’t care.",1,ToroCali,Bolt Food,App Store,,,
2023-12-04 15:53:06,iOS dark mode? Why no support?,3,Olоlо,Bolt Food,App Store,,,
2022-09-30 08:41:14,"Very very poor map 
Map seems to never location when I tap on my current location",1,jj1zzz,Bolt Food,App Store,,,
2023-05-08 18:20:30,"often deliver with couriers. The delivery time is longer, and there are fewer international languages. I don't see Chinese.",1,Jiawen Original,Bolt Food,App Store,,,
2023-06-22 09:40:58,You can’t cancel any order if it’s take longer time and the money it will be debt in your balance .,1,11--22--33--11,Bolt Food,App Store,,,
2022-08-19 04:39:15,"I messaged them regarding the issue and they hung up and blocked me before I can text their service. 
Shame on such service. Sick",1,Thefantastick1,Bolt Food,App Store,,,
2022-06-09 12:23:28,"This app is funny , when I want. To. Make payment it so hard it keep saying “something went wrong “",1,Jeff umudi,Bolt Food,App Store,,,
2022-10-03 15:30:20,"Glitchy food ordering app, where is the support section I need like 3 refunds because they keep on getting my orders wrong.",1,Djtino11,Bolt Food,App Store,,,
2023-04-08 09:23:04,Poor customer service. Only bots in customer support.,1,salometoliashvili,Bolt Food,App Store,,,
2022-11-24 00:37:16,My app has been crushing so some time now . Can you resolve it,2,disnaysv,Bolt Food,App Store,,,
2023-06-23 03:55:36,I got scammed and the food was burnt and cold and we got our food almost 3 hours later after I ordered,1,Ayan warsame,Bolt Food,App Store,,,
2022-10-27 21:47:15,Most of the couriers are thieves. Omo ☹️… just today two orders I placed never got to me and they said it was delivered on the app. Thankfully bolt refunded the payment🙏🏽.,1,Vicentia Amponsah,Bolt Food,App Store,,,
2022-12-17 14:33:34,I don’t,5,LmaoDontbelieveme,Bolt Food,App Store,,,
2023-03-04 22:26:28,Poor customer service. Delivery drivers never deliver food.,1,Trav TT,Bolt Food,App Store,,,
2023-10-28 12:32:31,"Imagine, you have no delivery service for Federal University of Technology, Akure… your Taxi can operate here but no delivery for food, so bad 💔",1,Elevateking,Bolt Food,App Store,,,
2023-05-29 16:43:29,support service is complete rubbish! the location is determined incorrectly!,1,Alyona_111,Bolt Food,App Store,,,
2023-03-25 17:28:13,I ordered food and was debited for hours but Bolt Food refused to send my order. I hope I am not scammed,1,vankerkting,Bolt Food,App Store,,,
2022-08-02 14:01:49,Averages about 2 hours to deliver food,1,Plutocrat97,Bolt Food,App Store,,,
2022-10-06 10:14:31,Bolt food are scam and fraud. They charged me without proving me with any food. God punish you,1,Roseq1,Bolt Food,App Store,,,
2022-11-27 11:29:44,Time to time bold food delivers not that food that I ordered.,1,Klopommmm,Bolt Food,App Store,,,
2022-11-23 06:27:25,Couriers are always running away with food,1,Bagwell00,Bolt Food,App Store,,,
2023-08-21 21:16:08,"The food was not delivered, yet app is showing it was delivered. Customer service is provided by a bot, nonexistent.",1,Mona from California,Bolt Food,App Store,,,
2022-10-23 16:34:25,Add Apple Pay and I will change review,1,LukeSamkharadze,Bolt Food,App Store,,,
2023-07-04 16:53:05,If you love your life just boil noodles.,1,_tomxx,Bolt Food,App Store,,,
2022-12-13 13:36:26,Worst app. They got their couriers as slaves. Don’t download.,1,Yazeed Sasi,Bolt Food,App Store,,,
2023-03-28 19:36:57,"there are locations that can't possible delivere, in tbilisi , i don't like it",1,zagxzgv,Bolt Food,App Store,,,
2024-01-05 12:13:58,"უკონკურენტოა: სწრაფი მომსახურეობა, კარგი კურიერები, აპლიკაციის სიმარტივე და გამართულობა  💓",5,Ketwvan,Bolt Food,App Store,,,
2023-11-29 19:57:10,"It's 2K23!

Update: 2024 approaching, STILL NO NIGHT MODE",4,mabasz,Bolt Food,App Store,,,
2023-03-03 15:02:00,Their couriers are thieves,1,kokerry,Bolt Food,App Store,,,
2023-12-27 22:10:29,მომკლეს მშიერი,1,ninalisbetQ,Bolt Food,App Store,,,
2023-12-28 04:55:02,ყლეო,1,ლუკა13,Bolt Food,App Store,,,
2023-11-20 16:22:26,🤮🤮🤮🤮🤮🤮!,1,eazyeazyeazy777,Bolt Food,App Store,,,
2020-12-13 10:21:42,"I’m so impressed with this service. I’ve tried all the ones that work in my area, and Bolt is faster, more reliable, has a better selection and similar prices to the cheapest competitors. Suffice it to say, I haven’t used any other delivery service since I installed this app. Wish they had a web version too though.",5,scstraus,Bolt Food,App Store,,,
2021-07-30 19:40:44,"I’m writing from Accra. I literally just downloaded the app tonight and proceeded to make my first order which was GHS99. Paid the rider GHS100. Came in the house to see he had only logged GHS40. So according to Bolt, I owe them GHS59. Now I’m not the one to complain about paying for anything but if you steal from me, all bets are off! I’m so disappointed. I’ve tried calling the rider back several times and he won’t answer my calls. I also didn’t get his name because the app is weird and I can’t seem to find any history of the driver information that was shared during the order. Looks like Bolt will be keeping me in debit for a lifetime because I won’t be using the app any longer. Also doesn’t help that there isn’t even a telephone number to call for assistance. So y’all just telling me you hire thieves for drivers. Okay!",1,Vanity411,Bolt Food,App Store,,,
2021-06-07 14:31:55,"I requested to talk to a supervisor in the chat support with bolt after they failed delivering my order after 40 minutes extra time waiting (so it was supposed to be delivered to me not after 10 and at 10:40 I talked to the support and got my delivery failure status after! After waiting so long for my dinner!! and they said they will contact me soon, till now no one did!!! They did not care to leave me with no dinner!
Two days and I contacted them again today and still they ask me to wait till someone contact me!!!!
I am a daily user for food apps delivery and it was my first time using this app, unfortunately it has been so disappointing and this first time gonna  be my last!!!",1,batraa,Bolt Food,App Store,,,
2020-04-19 09:45:26,"How is this even possible? Totally insane price politics. Is this because of COVID and Bolt decided to milk people because they have no choice? 

This is the first time in my life when I see increasing prices in 30-40% is called a “sale”. 

How is this possible that you consider a sale order with minimum price of 15€ to have free delivery in just 2km (you will eventually pay 15€ + delivery even if your order is less than 15€). 

I was ordering in your app daily. I am one person and usually I order in 8-12€ range INCLUDING delivery. And now I am forced to pay 15+€ via sale? I don’t even eat that much. 

Avsolutely disgusting pricing policy. Calling it “sale” feels like trolling... Didn’t expected you will be parasiting on COVID tragedy so bad. Especially while usually delivery in radius of 2km was free som time ago. Now I have to pay 15€. THANK YOU xD

It is really good we have a better competitor on the market....",4,WhiteTaka,Bolt Food,App Store,,,
2020-11-15 09:36:10,"This update removed all the fun. My wife and I really liked the fun animated graphics. Now this new map view while practical, isn’t fun. It’s actually kinda boring. I guess your app designers just need to justify their paychecks, eh?",5,WickedInk,Bolt Food,App Store,,,
2022-04-17 06:50:09,"I order food and an emergency comes up so I won’t be able to pick up. I contact support to cancel and no reply so the delivery guy gets there and I ask him not to deliver but rather contact bolt and I get banned from using the app. Initially, I was threatened a negative balance equivalent to the amount of food ordered and later, the ban. I’d score them a negative if there was any and this is just one of the negative things they do. Their riders receive money and record a smaller amount and you are debited with the balance. It’s a scam they ran there. Stay off",1,user_ _001,Bolt Food,App Store,,,
2020-12-16 09:08:20,"Bolt Food just launched in Georgia and I must say, this already is the best delivery service here. I’m kind of a really loyal customer of delivery services and Bolt Food is the most comfortable app I’ve used so far. Also, prices and support service are wonderful :) good job, Bolt :)",5,Biorbi Adeishvili,Bolt Food,App Store,,,
2021-03-01 12:33:13,"Dear Bolt, 
You’ve convinced me now (twice already in less than a week) that your app is worthless in the current conditions. I would like to emphasise this is NOT a restaurant or courrier issue, but an app issue. 

Not only did both orders arrive significantly late vs. the time communicated initially, but in both cases the food arrived barely warm, and the fact that you provide a free delivery does not help at all. 
I am totally dissapointed by your service, and will definitely stop ordering using Bolt.",1,vektor12,Bolt Food,App Store,,,
2019-10-23 20:21:32,"Cheap delivery, easy interface, and helpful customer service. I had a problem recently and they were very responsive, kind and understanding.",5,Hayder.,Bolt Food,App Store,,,
2021-04-24 10:52:08,Good but it’s missing a tip feature. Not really convenient as I don’t carry cash and it feels bad if I can’t tip the driver,5,vyfg1098,Bolt Food,App Store,,,
2020-12-15 12:08:37,"Unable to add a payment method into the payments section. Keeps throwing an error. Does not allow for cash payments and does not support Apple Pay. Strange behavior overall. The Bolt App for rides has no issues with neither, and allows for cash payments as well as Apple Pay support. The product owners of Bolt Food don’t even need to look outside of their own firm to get better insight on usability.",1,XerxesIV,Bolt Food,App Store,,,
2022-03-23 22:51:16,"I placed an order. The order was late and the food was incorrect. I contacted customer service and then I received only 10 PLD back of a 33 PLD order. The customer service representative said that’s the max she is allowed to give. She didn’t even give me the option to have it back on my regular card. 

I’ll just switch to Ubereats",1,Boohoo bio,Bolt Food,App Store,,,
2022-03-08 21:17:46,A wanted to order food and realized I had a negative balance from my previous order. The courier who brought the order indicated that I couldn’t pay for my order so I was billed for the order I had already paid to him. I have mobile money transactions on my phone as evidence I paid to him… His name is Emmanuel Brown.,1,PowGH,Bolt Food,App Store,,,
2021-10-23 19:30:12,I have added my card details and made an order. Been loading on “Processing your order” till thy kingdom come and never moved to the next page. This is the second consecutive time just after downloading the up. I think Glovo is better in Gh than Bolt food,1,WealthyBongo,Bolt Food,App Store,,,
2022-02-21 14:26:25,I think you guys need to a add a call option so that we save on airtime and use the internet,4,larbi419,Bolt Food,App Store,,,
2021-10-26 14:40:08,"Not only they gradually jack up their prices once you spend more money on the app, they will also make you wait for hours for your order until you cancel it yourself. Please use other deliver apps that don’t treat their customers like garbage.",1,ghxundt12,Bolt Food,App Store,,,
2021-10-24 11:44:37,It’s easy to use and efficient! Giving 4 stars only because I wish there was a tipping option here 😊,4,planet9fromouterspace,Bolt Food,App Store,,,
2021-11-09 16:43:27,"Stole my money on the bolt app due to a faulty scooter. My bank refunded me because they were at fault and then they blocked me from using the food app. Do not use any of their apps unless you like having your money taken without challenging them, which will get their panties in a bunch resulting in them acting petty.",1,kmowm,Bolt Food,App Store,,,
2021-11-22 16:40:49,I ordered food and wanted to add another item. I had to pay for  two deliveries from the same restaurant just because I couldn’t add another item to it.  2nd time using Bolt. I made a complaint on the app and got no response.I would rather use Glovo.,1,Accra is here,Bolt Food,App Store,,,
2021-12-22 18:33:17,Unfortunately the driver quality and service is terrible.  We have ordered multiple times on the app and always experience that the food is quick and then the drivers are delayed.  Our food arrives cold and soggy.  Would not recommend.,1,Sarugby83,Bolt Food,App Store,,,
2020-03-26 13:52:29,"Works as a charm, really cool app!",5,lordfraxc,Bolt Food,App Store,,,
2022-02-04 12:02:11,I can’t place order or make payment as it keeps asking me to authenticate my card after which it says issues occurred. I used cash and it won’t also allow me pay,1,CollBest,Bolt Food,App Store,,,
2022-01-05 15:23:34,I ordered food from kfc .. I didn’t get all my orders yet the courier took my money saying I still have to pay .. up till now I haven’t received my money back .. not fair paying for something I didn’t have . God will punish you people ..,1,kemikaziggy,Bolt Food,App Store,,,
2021-03-08 20:31:08,The worst customer service of any delivery app. Uber is Uber but at least they refund when it’s appropriate. I’ll never use Bolt Food just because of how awful customer service is and how slow it is.,1,CamRCakes,Bolt Food,App Store,,,
2021-10-10 18:02:22,"Terrible customer service. If something goes wrong,you’re on your own,report all you want and nothing will be done about it. You really need to do better",1,MateKay233,Bolt Food,App Store,,,
2020-05-23 10:18:49,Waited for one hour what was supposed to be 20-30min and missed my lunch break at work because of this. It’s almost as if no drivers are available. I’m gonna stick with other popular services.,2,Marin VC,Bolt Food,App Store,,,
2020-10-11 09:57:21,No cash payment option,3,hfdyjvdgkfhhhf,Bolt Food,App Store,,,
2022-04-04 15:19:33,Till to courier taking your order from restaurant your order getting colder! And customer support anwsers too late! It was my first and last order by Bolt food!,1,Qasımsoy,Bolt Food,App Store,,,
2021-12-22 21:06:15,The driver got lost turned his phone off. Support staff tells me to contact the driver and does nothing more despite me saying his phone is off.,1,NJF1994,Bolt Food,App Store,,,
2020-09-26 10:11:32,"Service is just as any other but what drives me crazy is that they keep spamming inside the app and email. Email can unsubscribe but inside the app no. And the messages are pointless, not even offers.",1,Joe-Mc-1,Bolt Food,App Store,,,
2022-03-07 14:52:36,"Absolutely horrid. The restaurant doesn’t care. The delivery driver is just doing his job, the Bolt “customer service specialists” are flippant and useless. Use Wolt instead, trust me.",1,Julius Preloznik,Bolt Food,App Store,,,
2022-02-01 14:41:48,"The driver called to cancel the order due to his bile. The poorly trained customer service left my messages unattended to for over an hour. No response, nothing. Terrible app with poorly trained staff",1,Kofogt,Bolt Food,App Store,,,
2021-11-16 11:32:21,I placed 7 orders over around 2 months and two of them were never delivered. Deleting the app once and for all.,1,Patryk@,Bolt Food,App Store,,,
2021-08-30 16:57:27,It’s really ridiculous how an order can be delayed this long and the support team does not respond to you. Stick with Uber Eats rather,1,DeanSt25,Bolt Food,App Store,,,
2019-11-12 08:26:23,"The app signing out by it self and doesn’t let back in, also show sometimes that restaurants are out of order...",1,M74mwhatworks,Bolt Food,App Store,,,
2020-04-18 05:40:46,"The only thing it’s telling me is “sorry,we don’t deliver here” and am in town CBD
And if I search for places that you deliver it’s says 
“Sorry, something went wrong”
😡😡😡😡😡😡😡😡😡😡",1,mahad biggie,Bolt Food,App Store,,,
2020-12-11 17:09:53,"Horrible customer support. My order was not delivered and after I reach out to support they deleted my account just for providing feedback that Wolt has a better support. DO NOT USE BOLT, USE WOLT.",1,AussieAppMaster,Bolt Food,App Store,,,
2019-08-21 09:03:46,0€ McDonalds delivery without minimum order? Great deal.,5,yuliyakramarenko,Bolt Food,App Store,,,
2021-04-06 13:24:14,"No way to translate or copy and paste into English. Tried 5 cards, even a Ukrainian one. None worked. Glovo worked.",1,J$7,Bolt Food,App Store,,,
2021-06-07 22:05:46,I can’t recommend got cold food - from two different restaurants- slow delivery :(,1,NicknameCz,Bolt Food,App Store,,,
2020-12-24 05:48:08,"მიხარია , რომ Food ხაზიც დაამატეთ, ახლახანს გადმოვწერე და უკვე ვიყენებ შესანიშნავად, ინტერფეისი ძალიან მარტივი და  აღქმადია. ❤️🦕🙈",5,ndnnema bbr,Bolt Food,App Store,,,
2020-12-28 17:39:46,"Horrible app, once you want to pay it doesn’t come through.",1,sofjaaaa,Bolt Food,App Store,,,
2022-01-02 23:57:05,App doesn’t accept Apple Pay not cash. Completely worthless.,1,durango55,Bolt Food,App Store,,,
2020-10-22 14:25:45,"Bad customer care. Gives promisses, which do not fulfill. Do not answer on e-mail",1,arnisb46,Bolt Food,App Store,,,
2020-12-12 09:05:22,You should let user know that you don’t deliver to their location BEFORE registration.,1,Alex Pogosian,Bolt Food,App Store,,,
2021-02-18 12:48:34,Why can’t you do delivery at most places like Laterbiokoshie,1,Frhd2,Bolt Food,App Store,,,
2022-06-16 14:58:06,"Файна программа, але не вистачає можливості залишити чайові кур’єру",4,synecdochenoire,Bolt Food,App Store,,,
2020-03-30 12:16:53,Bad service,1,rapidojohny,Bolt Food,App Store,,,
2020-06-06 14:47:15,the worst experience i have ever had with online ordering ..,1,fairytale termeh,Bolt Food,App Store,,,
2021-05-17 18:36:03,"niestety dostawca zamiast jechać najkrótsza droga do miejsca odbioru posiłku, wybrał pojechanie w druga stronę przez co czas dostawy wydłużył się do 20 min...",1,sprawny_sprawca,Bolt Food,App Store,,,
2021-11-21 17:22:54,"საშინელი მომსახურება, საშინელი სტაფით",1,ჯუნიორ მაფია,Bolt Food,App Store,,,
2022-08-31 12:39:12,Neye gore men ac qalmaliyam axi? Men yeni daxil olmusam bu programa ve yeniyem yeni. Amma bilinmez sebebden mcdonladsdan sifarisi bitirmek isteyende bildirim gelirki sizin hesaba nese spam olur axi neye gore ?,1,sabina🪄,Bolt Food,App Store,,,
2022-12-07 17:11:34,"You can use only one apps.In one apps you can you put Bolt car,Bolt food,Bolt parcel delivery and Scoters.I bolt apps was too much good.I am regular use bolt car.and just share my idea.Thank So Much.and that’s why I put the 3 star reviews.",3,HDhail,Bolt Food,App Store,,,
2023-07-01 20:33:11,"I ordered breakfast from Vida cafe after an our I decided to chat and know why my order wasn’t in , so I proceeded to ask them to cancel my order buh they didn’t after an hour I asked them to cancel my order.only for a rider to call me at 2pm that he is here to deliver my breakfast .like who takes breakfast  at 2pm I proceeded to chat them and ask them why they didn’t cancel my order when I ask them to do for 3 good times ,long story short they refused to refund my money too",1,rosa_me,Bolt Food,App Store,,,
2022-10-26 09:22:11,"Please create a comment section under food vendors so that one can have a review about their foods.i will like to read what people who have ordered food from vendors are saying about their food before purchasing. I just ordered food and when I received it, it’s as if they just bring it out from freezer and send it to me.",2,Exceptional5050,Bolt Food,App Store,,,
2020-12-22 11:59:43,"Ребята из сапорта даже не пытаюся вникать в суть проблемы, отвечают раз в два часа. Из-за это работу сервиса оцениваю в 1 бал.",1,MaSte92,Bolt Food,App Store,,,
2020-11-16 09:30:29,Stupid goddamn app,1,unruly skypo,Bolt Food,App Store,,,
2021-12-05 13:27:36,I just made placed an order which amounted to GH¢52.00 and I paid him GH¢56.00 yet the courier logged only GH¢1.00.Bolt food has to do better to protect customers from people like these.I’m really disappointed cos this is my second order.,1,Haadasah,Bolt Food,App Store,,,
